method,seed,num_atoms,formula,elements,num_elements,min_distance,nearest_neighbor_p05,nearest_neighbor_median,nearest_neighbor_mean,pairs_lt_1A,pairs_lt_1p5A,pairs_lt_2A,mean_neighbors_lt_3A,relaxed_min_distance,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_length_min,cell_length_max,cell_length_aspect_ratio,cell_volume,cell_volume_per_atom,cell_determinant,cell_condition_number,relaxation_volume_change_fraction,initial_atomic_force_mean,initial_max_force,e_hull,stable,nus,novel,unique,rmsd,atomic_force_mean,relaxation_steps,severe
TCL,83169,9,Eu3Pt3Sn3,Eu;Pt;Sn,3,2.860159712681457,2.860159712681457,2.8791426897473484,2.9489853412660523,0,0,0,2.0,2.8482870644264042,4.280374185755774,7.5763687472726025,7.576061248779297,120.07542272750148,89.98557714433251,89.89845807182965,4.280374185755774,7.5763687472726025,1.7700248666308744,212.6107993461983,23.62342214957759,212.6107993461983,2.168621832589835,-0.004608056678532253,0.020248760382571132,0.04643432749968281,0.015799801425780302,True,False,False,True,0.0019250454909694194,0.020248760382571132,22,False
TCL,83170,4,Eu2PtZn,Eu;Pt;Zn,3,3.2337587277750712,3.2337587277750712,3.2339016561693876,3.234199260543784,0,0,0,0.0,3.169036396296005,5.285955679805964,5.292342346413064,5.290567398071289,59.91909305146807,59.96949374531452,59.92257780636189,5.285955679805964,5.292342346413064,1.0012082330980374,104.5052264689411,26.126306617235276,104.5052264689411,2.0035045581952278,-0.05939021897003402,0.005229997112023573,0.006326569742498694,0.08998344796923696,True,False,False,True,0.0010967651099492756,0.005229997112023573,14,False
TCL,83171,12,CoMn11,Co;Mn,2,2.4236218665469513,2.4236218665469513,2.442322656795601,2.444321024190073,0,0,0,6.0,2.407892061923344,4.012407740304642,4.023458373605086,9.857623100280762,89.97544114370773,89.80663985918875,119.87942790255465,4.012407740304642,9.857623100280762,2.456784987542747,137.98441137656988,11.49870094804749,137.98441137656988,3.4633785654305242,-0.030512350938389613,0.13360406074307304,0.2718974245108574,0.11988702416229025,False,False,True,True,0.02128775458877755,0.13360406074307304,32,False
TCL,83172,8,Eu6Rh2,Eu;Rh,2,2.909362185642485,2.909362185642485,2.9510965658187134,2.95482943846482,0,0,0,0.75,2.9075230601750985,4.01693841847453,7.810298378130689,8.758244514465332,99.09377817884324,89.98152001083088,89.59291638373438,4.01693841847453,8.758244514465332,2.180328300325639,271.31586211219326,33.91448276402416,271.31586211219326,2.2573558182021847,-0.008564729088412902,0.06583277735143393,0.12568013949845297,0.06574877487792996,True,True,True,True,0.03703877182129762,0.06583277735143393,19,False
TCL,83173,8,Eu4Pt4,Eu;Pt,2,2.8001525130869878,2.8001525130869878,2.9432989202137225,2.9445309202481393,0,0,0,0.5,2.8229777900071014,4.4384661344825584,5.884786635376548,8.165270805358887,110.18959745318344,89.99039242891614,89.92993843135358,4.4384661344825584,8.165270805358887,1.8396604948548974,200.16763847517572,25.020954809396965,200.16763847517572,1.9343251877155037,-0.005782182694659589,0.09348220857520728,0.14480329684276563,0.015540019970703867,True,False,False,True,0.016104157316528277,0.09348220857520728,21,False
TCL,83174,16,Co2Mn14,Co;Mn,2,2.4612546708259817,2.4612546708259817,2.4685730375384924,2.4679850335203497,0,0,0,8.0,2.4476504682414055,4.019872175702693,5.009034844710164,8.637431144714355,89.93654321535953,90.02752816577117,90.0707769204652,4.019872175702693,8.637431144714355,2.1486830344809387,173.92028849578017,10.87001803098626,173.92028849578017,2.1486886881115232,-0.013791351334415282,0.04748170499577595,0.10974022490070859,0.04341059772848155,True,True,True,True,0.004662762211171687,0.04748170499577595,39,False
TCL,83175,11,Eu3Pt4Si4,Eu;Pt;Si,3,2.3039402631833314,2.3039402631833314,2.3092507139969864,2.529615689253809,0,0,0,2.909090909090909,2.332115191899809,6.605747080667141,6.628644769820364,6.6271162033081055,109.3507172185877,109.27437984785965,109.2578445625388,6.605747080667141,6.628644769820364,1.003466328467258,224.8337032164148,20.439427565128618,224.8337032164148,1.9834902305732138,0.012716249680977218,0.14120297301674237,0.3544905159661902,0.16959759932173313,False,False,True,True,0.049000511838109516,0.14120297301674237,32,False
TCL,83176,11,Gd3Pt3Si5,Gd;Pt;Si,3,2.3853152378159943,2.3853152378159943,2.458492771378291,2.5432426017208414,0,0,0,5.2727272727272725,2.4195369591201956,5.795260551962261,6.3127894586141515,7.383337497711182,105.81800875346805,112.0965020328708,106.49094726906134,5.795260551962261,7.383337497711182,1.2740302927728075,217.00169086746416,19.727426442496743,217.00169086746416,2.072303999346383,0.004949042772529841,1.1873195866876636,1.919013464982349,0.044867710406604644,True,True,True,True,0.48384099242171696,1.1873195866876636,131,True
TCL,83177,5,As2EuFe2,As;Eu;Fe,3,2.334946601723609,2.334946601723609,2.341278587405534,2.5203500245007953,0,0,0,2.0,2.3133799839714504,4.008515359345021,4.007498643924696,6.305084705352783,108.37717300473156,108.2475822493766,90.02710471068995,4.007498643924696,6.305084705352783,1.5733217314773622,90.73203933484002,18.146407866968005,90.73203933484002,1.954267556916479,-0.05822852451395473,0.16387620941000935,0.34997222257164484,0.007530375005852186,True,False,False,True,0.004727603906793539,0.16387620941000935,31,False
TCL,83178,6,Eu4Rh2,Eu;Rh,2,3.065660287245625,3.065660287245625,3.0793138204068033,3.0759958283727804,0,0,0,0.0,3.0776871011696256,6.022627224104106,6.01354547485086,6.004916191101074,116.32871971279332,106.24128939056534,106.19860811112163,6.004916191101074,6.022627224104106,1.0029494221799928,165.34859009557712,27.558098349262853,165.34859009557712,2.1055949957413818,0.007848732917127343,0.04345452188325705,0.06645104213003586,0.018928325100912247,True,True,True,True,0.001975877196670099,0.04345452188325705,8,False
TCL,83179,5,HFe3In,Fe;H;In,3,1.6970651019524514,1.6970651019524514,1.940867149079258,1.96465177677123,0,0,3,4.0,1.7577065943466097,3.79333783129957,3.766403201351564,4.841622829437256,112.93837254415412,113.12832767872074,90.01704346063087,3.766403201351564,4.841622829437256,1.2854765065248066,57.61467542622697,11.522935085245393,57.61467542622697,1.9669306869769752,0.017118589405905337,0.08083150497399336,0.15142067672192658,0.15829210192773413,False,False,True,True,0.004980903287932514,0.08083150497399336,8,False
TCL,83180,12,Ge2Mn8N2,Ge;Mn;N,3,1.826948357115462,1.826948357115462,1.8625175089132584,1.9928460569450042,0,0,10,8.666666666666666,1.8805350283387805,4.901555488063189,5.557359904191354,6.322774410247803,110.53926049986518,109.3192267032073,97.29002794990396,4.901555488063189,6.322774410247803,1.289952633535563,146.33484002305775,12.194570001921479,146.33484002305775,1.9055768603487107,-0.010253630641132274,0.6120692223213063,1.1964541803147015,0.2553663926692735,False,False,True,True,0.10111003446431172,0.6120692223213063,93,True
TCL,83181,14,Co6Mn4P4,Co;Mn;P,3,2.168355934785064,2.168355934785064,2.1952736383305407,2.236611296996543,0,0,0,10.142857142857142,2.2130996640098948,4.967780002448145,5.555373015963122,5.5640130043029785,88.67235016439737,89.91762358437431,89.84482743092565,4.967780002448145,5.5640130043029785,1.1200200092518202,153.5129821395938,10.965213009970984,153.5129821395938,1.1321113355230021,0.014828221881890976,0.261889678690429,0.4895930101332945,0.19275780667689624,False,False,True,True,0.043700393322821676,0.261889678690429,52,False
TCL,83182,12,C4Fe3Mn5,C;Fe;Mn,3,1.8939521392664769,1.8939521392664769,1.9033492131504932,1.9246891357199267,0,0,14,8.333333333333334,1.9502172137505562,4.687827509583257,4.895745911409407,5.755655765533447,115.62351861647717,114.35726248257669,90.57463356310915,4.687827509583257,5.755655765533447,1.2277874460541145,105.61044953500011,8.800870794583343,105.61044953500011,2.0629381023809046,0.05068050412167408,0.46565252738830093,1.2212775266078404,0.1633173274605113,False,False,True,True,0.0756733684262736,0.46565252738830093,66,True
TCL,83183,16,Fe7Mn9,Fe;Mn,2,2.408704254901379,2.408704254901379,2.4140996154711676,2.414853629499242,0,0,0,11.0,2.4309793080679807,5.590440984415557,5.625275576735902,5.615112781524658,89.66810314458257,89.98341197405006,89.99009189996139,5.590440984415557,5.625275576735902,1.0062310991954755,176.5798090135198,11.036238063344987,176.5798090135198,1.0083759803510364,0.026817013270659974,0.0825106319661835,0.18022358438895533,0.11526458526535421,False,False,True,True,0.010617844625392846,0.0825106319661835,43,False
TCL,83184,10,Fe8P2,Fe;P,2,2.2753104702502185,2.2753104702502185,2.2829634552990288,2.284584321461386,0,0,0,8.8,2.29104138882057,5.01381154457866,5.012698623292236,5.906362533569336,115.30427472543046,115.15672801194675,90.24492076281165,5.012698623292236,5.906362533569336,1.1782799999434557,118.29234748101968,11.829234748101968,118.29234748101968,2.058691933263749,0.0066966375770676325,0.08962240178663904,0.14797415995077823,0.24987850267773393,False,False,True,True,0.0072970996625080714,0.08962240178663904,27,False
TCL,83185,2,HGd,Gd;H,2,2.239456064496519,2.239456064496519,2.239456064496519,2.239456064496519,0,0,0,1.0,2.286167024799131,3.6942277845500677,3.814374683705256,3.577461004257202,117.43749305808142,114.68984557857996,97.18080539710077,3.577461004257202,3.814374683705256,1.0662239725789113,37.36713534827528,18.68356767413764,37.36713534827528,2.2330664959506668,-0.005015987559880548,0.09894075717824997,0.0989407623109146,0.11169287697754093,False,False,True,True,0.003726975246657252,0.09894075717824997,14,False
TCL,83186,18,C2Fe2Mn14,C;Fe;Mn,3,1.868704165506696,1.868704165506696,1.9156208494490399,2.0713240462774425,0,0,10,8.222222222222221,1.8610355727080692,3.745102991264291,6.825758456274516,7.573561668395996,89.93943238628171,89.9753250289517,89.91707034553583,3.745102991264291,7.573561668395996,2.022257247948013,193.60390361415313,10.755772423008507,193.60390361415313,2.022265475658099,-0.030714922096229252,0.2074205078175566,0.35410538397829805,0.14271582578583875,False,False,True,True,0.06744044068553894,0.2074205078175566,72,False
TCL,83187,15,Fe4Mn11,Fe;Mn,2,2.404351896107632,2.404351896107632,2.416500989467433,2.4264931904642237,0,0,0,10.266666666666667,2.40975575560782,4.958795008353644,5.827955406169119,5.878087997436523,86.16916822638764,90.15665289381722,90.18466351539679,4.958795008353644,5.878087997436523,1.1853863665536137,169.49362665349028,11.299575110232686,169.49362665349028,1.2194976310420467,-0.009524701243451561,0.261090945922416,0.44717314033200306,0.19681133632974301,False,False,True,True,0.03257380802906457,0.261090945922416,49,False
TCL,83188,4,EuNZn2,Eu;N;Zn,3,1.9020440640419958,1.9020440640419958,1.9030528941679028,2.070194028762582,0,0,2,2.0,1.9802500646426084,3.4611346037043784,3.81951357720137,5.654947757720947,109.80856206326644,90.3152294000371,90.03647569584405,3.4611346037043784,5.654947757720947,1.6338421948885136,70.33285683125722,17.583214207814304,70.33285683125722,1.706786651101106,0.047133660660597834,0.44867885164031684,0.8803207323288351,0.11650076509059115,False,False,True,True,0.010087871586456628,0.44867885164031684,21,False
TCL,83189,12,Fe8P4,Fe;P,2,2.1504134192140243,2.1504134192140243,2.161694877272236,2.212598621925848,0,0,0,7.333333333333333,2.1593093689379,3.479967725220094,5.651692279462927,6.611266613006592,90.02061601730084,90.01572560088943,90.03509601642202,3.479967725220094,6.611266613006592,1.8998068761078684,130.0284151116225,10.835701259301876,130.0284151116225,1.8998079105333305,0.011723707486953422,0.16363695654654434,0.3729856410174541,-0.0011031671663417342,True,False,False,True,0.03532949848189476,0.16363695654654434,46,False
TCL,83190,5,Eu2Li2Sn,Eu;Li;Sn,3,2.999655037701389,2.999655037701389,3.1178349833123966,3.1751395765123656,0,0,0,0.4,2.9324341241355687,3.568730560482151,4.992466247490673,8.295337677001953,107.10264598671202,89.85359740727499,89.9367207973522,3.568730560482151,8.295337677001953,2.3244505396006185,141.25974305500273,28.251948611000547,141.25974305500273,2.377135757374133,0.0028687576118074914,0.019647574779773504,0.0350514149843084,0.1301935575957014,False,False,True,True,0.0015515093204214276,0.019647574779773504,7,False
TCL,83191,9,Eu3In3Pt3,Eu;In;Pt,3,2.86750258546377,2.86750258546377,2.9232619996833757,2.973769603484987,0,0,0,2.0,2.857471856381205,4.269410177529911,7.676825545320597,7.674928665161133,120.08105022476109,89.9917584665727,89.97195091363761,4.269410177529911,7.676825545320597,1.7980997903935438,217.67029254681606,24.18558806075734,217.67029254681606,2.2028413347843565,-0.01660936720676878,0.03689201057292481,0.08726920869155684,0.014010185566406541,True,False,False,True,0.004765586080257658,0.03689201057292481,27,False
TCL,83192,4,Eu3Ga,Eu;Ga,2,3.134601111045177,3.134601111045177,3.1421808557085003,3.205617219490551,0,0,0,0.0,3.142442661887154,3.8099085219453652,5.648111726011573,6.992611408233643,113.82225443407918,105.75985680100159,90.00842376601487,3.8099085219453652,6.992611408233643,1.8353751456119392,131.44291427506755,32.86072856876689,131.44291427506755,2.196687570313111,0.03583638657303741,0.015512812639049977,0.026542628239258823,0.07490067819091806,True,False,False,True,0.003227460012032634,0.015512812639049977,25,False
TCL,83193,6,Fe4Mn2,Fe;Mn,2,2.402750382519576,2.402750382519576,2.4205706397635045,2.4194484968390233,0,0,0,2.0,2.428830144876024,2.502151250922332,2.506450176337507,11.7385835647583,90.00050793844903,90.00046695733712,119.93370970976709,2.502151250922332,11.7385835647583,4.691396477503619,63.79823690610968,10.633039484351613,63.79823690610968,6.622319882771785,-0.0016459854547489253,0.04572610012218109,0.11253521435338586,0.09663622140580053,True,False,False,True,0.0030219587197703787,0.04572610012218109,20,False
TCL,83194,12,Eu5Pt4Si3,Eu;Pt;Si,3,2.359340620152107,2.359340620152107,2.457608604489998,2.676692332419751,0,0,0,1.5,2.4151040466781337,4.121665028244222,5.84335102464322,12.297907829284668,91.3624134302643,80.78396721360443,69.9089719543146,4.121665028244222,12.297907829284668,2.9837232635383333,273.5791380177733,22.798261501481107,273.5791380177733,3.3949765099359293,0.030652439324136575,0.19187871908377205,0.338030903023256,0.1267261643798836,False,False,True,True,0.03885980575204254,0.19187871908377205,46,False
TCL,83195,4,HMnO2,H;Mn;O,3,1.1835734679011731,1.1835734679011731,1.193257667974145,1.3911091079300857,0,2,4,3.0,1.1964695430587275,3.028376203367034,3.214809422644465,4.750507831573486,107.3223441818134,90.23343788658121,118.0066949954802,3.028376203367034,4.750507831573486,1.5686650246068299,38.40892537601805,9.602231344004512,38.40892537601805,2.296319016486166,-0.012854820876159178,0.42913326829163845,0.8391313578667176,0.026004934073485586,True,False,False,True,0.013323799966959045,0.42913326829163845,28,False
TCL,83196,18,C6Mn12,C;Mn,2,1.8995347374192988,1.8995347374192988,1.9120995815783146,1.913123939919802,0,0,36,10.0,1.9432003988533622,4.429720646391711,5.395713745575759,7.344326019287109,101.39755964931926,89.62922571651293,90.68919592819702,4.429720646391711,7.344326019287109,1.6579659544151004,172.06476305053042,9.559153502807245,172.06476305053042,1.6928102852986626,0.038624929717067755,0.2596512013384857,0.4262623463533048,0.050117105792288896,True,True,True,True,0.022339801459481428,0.2596512013384857,52,False
TCL,83197,12,FFe4Li2O5,F;Fe;Li;O,4,1.9437496660902758,1.9437496660902758,2.005730129867363,1.9991178585776284,0,0,4,7.0,1.8990985243209457,4.174266526147346,6.15866501429256,6.179530620574951,120.03673547176471,90.11421691676904,89.9397055968268,4.174266526147346,6.179530620574951,1.4803871726605753,137.52800142255,11.460666785212501,137.52800142255,1.8103930510563477,0.020673117303919603,0.2502301488634284,0.4063150115619413,0.10308676443685005,False,False,True,True,0.06486283242941446,0.2502301488634284,56,False
TCL,83198,20,C2Mn12O2Pt4,C;Mn;O;Pt,4,1.9127853851311003,1.9127853851311003,1.9371382742687473,2.0959373635751932,0,0,24,12.0,2.0747950070324777,6.773368227287594,6.768456352342278,6.770604610443115,109.61010936058439,109.44303777341582,109.4480885720844,6.768456352342278,6.773368227287594,1.0007257009116437,238.6869743131187,11.934348715655934,238.6869743131187,2.0042402944625533,0.237563732736835,0.24166201829252748,0.7068067595649223,0.3352480296270386,False,False,True,True,0.005970284298796089,0.24166201829252748,42,False
TCL,83199,8,Eu4Pt4,Eu;Pt,2,2.7821863824915805,2.7821863824915805,2.9548901423524763,2.952947700073898,0,0,0,0.5,2.825895821426257,4.451243181674331,5.877525935500364,7.799717426300049,89.87093924600148,90.09391760665228,90.01179141213291,4.451243181674331,7.799717426300049,1.7522559671444846,204.0577297427651,25.507216217845638,204.0577297427651,1.75226651959941,-0.02323806090069803,0.08734486070041275,0.17138389566069384,0.021803752880860117,True,True,True,True,0.03128696453349758,0.08734486070041275,35,False
TCL,83200,4,Eu2RhZn,Eu;Rh;Zn,3,3.007337693843224,3.007337693843224,3.0132471751780843,3.054950421567269,0,0,0,0.0,3.0688801887602635,3.5590654660191015,3.564851930369268,7.268457889556885,90.13370346937602,90.13349855768915,90.12737869697197,3.5590654660191015,7.268457889556885,2.0422377612758065,92.21812994049385,23.054532485123463,92.21812994049385,2.0434101421467594,0.05578606267623595,0.043898540966427146,0.08711093813514696,0.08871797867285203,True,True,True,True,0.0018865286136107767,0.043898540966427146,15,False
TCL,83201,5,Eu4Mg,Eu;Mg,2,3.5120282108097043,3.5120282108097043,3.54193192942517,3.641467136102564,0,0,0,0.0,3.5452570770307115,3.7190954740974225,3.719570758901533,15.219120025634766,89.97477178492572,90.00313756118894,120.16690973877637,3.7190954740974225,15.219120025634766,4.092156313714494,182.01927458919326,36.40385491783865,182.01927458919326,5.801456026959177,0.09755111238251148,0.03303422700554463,0.06788713036367423,0.07913180688281152,True,True,True,True,0.05117687369767682,0.03303422700554463,23,False
TCL,83202,12,C2CoMn4Ni3Se2,C;Co;Mn;Ni;Se,5,1.7821293928344444,1.7821293928344444,1.955754596605089,2.0100539702031095,0,0,6,5.833333333333333,1.8535247280251885,3.0794324429396283,6.971820269326918,6.894416809082031,83.9787196284692,89.97966903178637,89.9608996690704,3.0794324429396283,6.971820269326918,2.263995199930937,147.20130002188714,12.266775001823929,147.20130002188714,2.367233282893869,0.02378166830814004,0.3490696565800948,1.1203655988356322,0.26793669361368266,False,False,True,True,0.2886777704503028,0.3490696565800948,122,True
TCL,83203,16,B2Gd4Pd10,B;Gd;Pd,3,2.0416974870547433,2.0416974870547433,2.086676648089054,2.273363930081988,0,0,0,5.625,2.2696647904185396,5.044868035357699,5.749967283452259,10.211387634277344,90.8666373813882,89.2866028714112,89.8230186511858,5.044868035357699,10.211387634277344,2.0241139238349413,296.151724657413,18.509482791088313,296.151724657413,2.024528468236924,-0.05855867360327722,1.2134973899531407,2.3788495161666305,0.46999298927856614,False,False,True,True,0.7147017384701682,1.2134973899531407,1321,True
TCL,83204,8,Eu6Ge2,Eu;Ge,2,3.3224072793053745,3.3224072793053745,3.3298236267279115,3.345892430150086,0,0,0,0.0,3.3010980138122545,5.618594886429099,7.103523098784077,7.108521461486816,120.16764666610258,89.95581800781811,89.99730458161497,5.618594886429099,7.108521461486816,1.265177790030105,245.28732091328087,30.660915114160108,245.28732091328087,1.7379214748476441,-0.031698389917820737,0.038238924095191695,0.06936334714362334,0.10549661097168084,False,False,True,True,0.010972464937927216,0.038238924095191695,20,False
TCL,83205,12,Cd4Gd4Si4,Cd;Gd;Si,3,2.728240423231359,2.728240423231359,2.732572439311915,2.827115896658164,0,0,0,2.0,2.7287069039272165,4.336786671545448,7.118302064561216,8.5789155960083,89.97508597242785,90.0452934899446,90.07835159869101,4.336786671545448,8.5789155960083,1.9781732987458978,264.8355520548148,22.069629337901233,264.8355520548148,1.9781776946523368,-0.0002550051193768088,0.08101265200909925,0.1641377246627094,0.07611010284505593,True,True,True,True,0.04440133262192138,0.08101265200909925,36,False
TCL,83206,4,Eu3Lu,Eu;Lu,2,3.752343900147978,3.752343900147978,3.765429457069788,3.771499116801314,0,0,0,0.0,3.7175383499982524,3.8021780151153495,6.144331480822844,6.738440990447998,89.99477057983054,90.01372435450868,90.0029872968878,3.8021780151153495,6.738440990447998,1.7722581540526763,157.42238885788558,39.355597214471395,157.42238885788558,1.772258292708009,-0.02209880050882547,0.02967281693749818,0.044235327998010825,0.11627917944824162,False,False,False,True,0.0023316389809851894,0.02967281693749818,8,False
TCL,83207,6,Al2Eu2Zn2,Al;Eu;Zn,3,2.663760488207839,2.663760488207839,2.664077582283694,2.8450128921589095,0,0,0,0.6666666666666666,2.693785771064965,4.613609828781707,4.619138516643624,7.427243232727051,90.04924816461181,90.00735178826952,120.06812996580359,4.613609828781707,7.427243232727051,1.6098550827581202,136.9813097189911,22.830218286498518,136.9813097189911,2.277665452771994,0.021903051615764696,0.024068741492011714,0.048695675249186145,0.05317527659016985,True,False,False,True,0.0009170448311314988,0.024068741492011714,11,False
TCL,83208,4,CaEuGaZn,Ca;Eu;Ga;Zn,4,3.177654516367755,3.177654516367755,3.178487113950702,3.178910500107734,0,0,0,0.0,3.2156461866406882,5.201006996165379,5.202914246555497,5.20388650894165,59.94276333830453,59.987134681513915,60.04782730054996,5.201006996165379,5.20388650894165,1.000553645241853,99.55729065877665,24.889322664694163,99.55729065877665,2.0018712371345506,0.03428275341968666,0.014548747375475578,0.02267516116136774,0.016278923195800488,True,False,False,True,0.001954634444237896,0.014548747375475578,7,False
TCL,83209,16,Fe4Mn12,Fe;Mn,2,2.4457419860849456,2.4457419860849456,2.4606394061678536,2.4625215267689393,0,0,0,9.0,2.4337865493923836,4.333363727438622,4.9858275960680825,8.23331069946289,99.00672763529604,85.30647454428251,90.11916882904114,4.333363727438622,8.23331069946289,1.8999814502830719,175.09113433606336,10.94319589600396,175.09113433606336,1.925428313042534,-0.013411834733051669,0.061856752574525754,0.12610064679700458,0.0677683355776022,True,True,True,True,0.009884934776488682,0.061856752574525754,24,False
TCL,83210,10,Al2Eu4Pt4,Al;Eu;Pt,3,2.560394592370298,2.560394592370298,2.5760031910399275,2.7940838586697767,0,0,0,2.0,2.542034679123541,5.886629859889632,5.817241156144669,7.948601245880127,100.47762836290521,90.02902397775657,119.99773807228658,5.817241156144669,7.948601245880127,1.3663867514730987,230.45984268664589,23.04598426866459,230.45984268664589,2.014050108840218,0.0036383356121604746,0.07674823407948841,0.16533005094196337,-0.024358985468095895,True,True,True,True,0.051269863882909016,0.07674823407948841,20,False
TCL,83211,12,Co11Zr,Co;Zr,2,2.2659109007070524,2.2659109007070524,2.283221499322793,2.3936279805526435,0,0,0,7.0,2.28990654119279,4.689924876148617,4.72406474481683,8.109905242919922,73.36771868098111,72.78264657854488,60.04558885846244,4.689924876148617,8.109905242919922,1.7292185817653873,146.60686599678328,12.217238833065274,146.60686599678328,2.550106742631999,0.003009970885317773,0.26036545122916854,0.4113379354223032,0.14134651558322542,False,False,True,True,0.03523194472947082,0.26036545122916854,45,False
TCL,83212,9,Eu6Ge3,Eu;Ge,2,3.0594803571322395,3.0594803571322395,3.063700192201009,3.170953715080272,0,0,0,0.0,3.0841863762755786,4.731586416191045,8.145226189527232,8.130247116088867,119.9911515301038,89.8823593226308,89.94962303721952,4.731586416191045,8.145226189527232,1.721457767664357,271.3820086191842,30.15355651324269,271.3820086191842,2.106345426913371,0.01263886376967306,0.043679025108616994,0.07094178653734483,0.002567774151476243,True,True,True,True,0.007060414218574319,0.043679025108616994,20,False
TCL,83213,10,Eu3PbPt6,Eu;Pb;Pt,3,2.623724635381633,2.623724635381633,2.6566127944941846,2.795698171261693,0,0,0,3.6,2.6400254841399082,5.900097884322104,5.929706998986516,7.463171482086182,106.10717898195982,106.7695504091022,103.53389854047043,5.900097884322104,7.463171482086182,1.2649233332073215,225.75482850494566,22.575482850494566,225.75482850494566,1.8649036271126556,-0.026998054387121273,0.376194358032624,0.7166146072793077,0.18180302443163932,False,False,True,True,0.10141697597915206,0.376194358032624,96,False
TCL,83214,14,C4Mn10,C;Mn,2,1.8184627465839382,1.8184627465839382,1.8912788550795014,1.9150036542777136,0,0,15,10.142857142857142,1.9092967983619684,4.759666898164403,4.9058340728854555,7.064510345458984,100.67520563411239,117.88585441038917,103.4806623051268,4.759666898164403,7.064510345458984,1.4842446953973734,133.21702353837026,9.515501681312161,133.21702353837026,2.291198802857124,0.011042693129536518,0.7256014195836,1.383795751729871,0.268366457216068,False,False,True,True,0.122135264427262,0.7256014195836,115,True
TCL,83215,18,C5Fe2Mn11,C;Fe;Mn,3,1.8209740437778175,1.8209740437778175,1.8630648082259182,1.8835613512091822,0,0,25,10.88888888888889,1.9007407225334112,4.681822497172493,5.236062269165102,7.124614715576172,89.97045510517522,90.2616943684177,90.45442183627682,4.681822497172493,7.124614715576172,1.5217609637868506,174.64770823719098,9.702650457621722,174.64770823719098,1.5220394225701177,0.04956572359998095,0.7106256421405215,1.20827120987278,0.2096683000562347,False,False,True,True,0.06416803681200556,0.7106256421405215,80,True
TCL,83216,10,Al4Au2Eu4,Al;Au;Eu,3,2.639475371811467,2.639475371811467,2.7227539984674767,2.8536134372494923,0,0,0,2.0,2.670406258927565,4.955930340427812,6.994723470915217,6.997927665710449,89.87788556135287,89.95486178311607,89.99720212694481,4.955930340427812,6.997927665710449,1.412031078932874,242.58507117389053,24.25850711738905,242.58507117389053,1.4132469104267518,0.024971578371270887,0.047750266410320166,0.10802504060910183,0.17713094707031551,False,False,True,True,0.01291585263941262,0.047750266410320166,27,False
TCL,83217,4,AlGa2Li,Al;Ga;Li,3,2.7214294104563503,2.7214294104563503,2.7270202234063365,2.7343361227815732,0,0,0,2.0,2.650688926749334,2.8692331046857653,2.8729688426296085,9.912561416625977,89.98035204840303,90.07344752634206,119.8391404829889,2.8692331046857653,9.912561416625977,3.454777306325408,70.87850849402058,17.719627123505145,70.87850849402058,4.870784196978503,0.0042210324326201944,0.07047518537229655,0.14074440656369047,0.11718477444335917,False,False,True,True,0.014842441885952623,0.07047518537229655,22,False
TCL,83218,5,C2Eu2Mn,C;Eu;Mn,3,1.7802966955985076,1.7802966955985076,1.7813045581934204,2.119081725270271,0,0,2,2.4,1.806163113606219,3.7662338684867533,3.771306360227716,6.7859086990356445,106.36282625809986,106.31391024533308,89.98786519563063,3.7662338684867533,6.7859086990356445,1.8017757091017228,88.43050114109417,17.686100228218834,88.43050114109417,2.0890192766900193,0.055479291834873885,0.062183749374298734,0.12298137805489294,0.38684090292714046,False,False,True,True,0.021861767315970296,0.062183749374298734,23,False
TCL,83219,12,Eu4Pd3Pt2Sn3,Eu;Pd;Pt;Sn,4,2.731430921361495,2.731430921361495,2.7837019764227637,2.8679617595523985,0,0,0,2.0,2.7422616414913863,4.537812554968687,8.276639217882368,7.4394426345825195,90.97060645593348,90.06257386478666,90.09210760224292,4.537812554968687,8.276639217882368,1.8239270832859424,279.3687499113505,23.280729159279208,279.3687499113505,1.8250268092845787,0.0048162505371336295,0.10902268715695734,0.2746671380941947,0.029833310323892803,True,True,True,True,0.03894770721144521,0.10902268715695734,65,False
TCL,83220,5,HFe3Ga,Fe;Ga;H,3,1.828906547227654,1.828906547227654,1.8308793519227975,1.9816436586993587,0,0,3,3.6,1.8459866877743991,3.6615980121378855,3.6657303159299626,3.6754801273345947,90.2228784143256,90.16305279163035,90.17794943282142,3.6615980121378855,3.6754801273345947,1.003791272321727,49.33306514409364,9.866613028818728,49.33306514409364,1.0069215310531086,0.02420400956300864,0.012529843603044108,0.015105919455064629,0.022705271273437688,True,False,False,True,0.001226585724533935,0.012529843603044108,6,False
TCL,83221,4,FeGeNi2,Fe;Ge;Ni,3,2.516602172850289,2.516602172850289,2.5181677843625945,2.5209941551550923,0,0,0,3.0,2.5257910103755283,4.3083511476982,3.802391179924548,3.794830560684204,90.08735378682402,115.3988729350635,115.7987379868966,3.794830560684204,4.3083511476982,1.1353210845127717,49.188618056720664,12.297154514180166,49.188618056720664,2.063361912452358,-0.049591754377265554,0.06831420806616242,0.12477799056205906,0.08355758331502283,True,False,False,True,0.0170537019560323,0.06831420806616242,34,False
